Gene,UC4,UC5,CD5,CTR1,CD2,UC3,CD1,UC2,CTR2,UC1,CD6,CTR4,CD3,CTR3,CTR5
ACKR1,25.38485469,17.95065674,20.69568084,16.81183528,19.38959766,11.75658327,21.6471444,28.09532633,10.76365143,20.11682221,35.56051656,11.47899705,31.1093779,30.33547234,49.70541271
ACKR2,2.132026101,2.683762649,0.935462915,1.249039874,2.048458912,1.588654857,1.536898796,2.362152332,2.355243083,1.819047035,1.441358998,2.993093382,1.925548947,2.701029382,2.954120266
ACKR3,17.50319815,17.7013941,6.339711647,9.943474192,12.33830907,9.792308596,13.0011496,14.04642152,12.0036792,18.09590649,7.18082588,8.960104956,11.40353353,19.05934814,13.02467888
ACKR4,0.568497613,1.070497616,4.382487973,2.867036601,3.606809241,0.970118036,1.696520767,1.005656756,0.586149829,1.275400499,1.882367922,0.749433786,3.824067067,5.741074191,2.365222718
ACLY,41.75290472,47.14160043,38.46033211,45.48359633,38.34458412,45.27802858,36.64162065,41.72633028,33.67144447,45.04921761,41.98617608,31.29106802,40.66691739,42.85316065,55.73566618
ACMSD,0.0088508,0.210521868,0.085435675,0.019716599,0.008789248,0.010259001,0,0,0,0,0.70779854,0,0.010991254,0,0
ACO1,25.52272255,20.77111835,20.81790758,20.92013287,25.09033442,24.40929854,21.84717103,23.3189063,21.27540041,23.40753695,20.81280342,25.3395836,28.59070119,26.27629816,25.45032533
ACO2,52.77904561,54.85891731,45.41829305,65.18013034,62.36844425,70.28507399,51.47464295,50.92641909,92.36433134,48.89315604,53.00434894,100.5417121,54.60641513,72.99501857,55.91354426
ACOD1,0.292291034,0.254918658,2.727400876,0,2.322066608,0.225863887,0.581506762,0.351207074,0.080364495,0.681189378,0.029401908,0,0.556566182,0.574896388,0.659676807
ACOT1,1.471628836,1.000103493,1.15126595,2.161511898,1.268683176,1.443345113,1.177544308,0.757825587,1.650714963,1.481549355,1.586067004,1.466729265,2.329590732,1.785330142,1.22767004
ACOT11,8.471371655,7.473495284,5.38057681,12.38348928,13.82475327,14.65176574,9.592855188,5.21288239,18.39086141,7.953787702,10.21115859,27.29919202,7.788750986,16.74560118,11.95104254
ACOT12,0.027258893,0.021612334,0.010963614,0.050603022,0.018046216,0.010531968,0,0.01091779,0.009368433,0,0.054840099,0.038330242,0.022567409,0.103770011,0.018642751
ACOT13,4.503516504,3.914389492,4.62395077,3.904918378,4.694418242,5.998189402,4.507649888,2.935308011,7.796604041,3.315677472,2.799683779,9.233467598,4.284213406,3.105820294,3.376543694
ACOT2,9.075352158,9.331844164,6.528627105,12.17331437,8.733950899,9.6197699,8.568723907,6.061010111,10.31286583,9.744471568,11.12394347,8.97993298,14.24156665,13.74547791,8.956316956
ACOT4,1.381039316,1.702169922,1.090718314,1.789957892,1.14701838,2.21197141,0.899197588,1.478383795,2.459500724,1.150197936,0.871409852,3.892739097,1.7773909,2.485308719,1.983476772
ACOT6,0,0,0,0,0,0,0,0,0,0.02741286,0.034313103,0,0,0,0
ACOT7,16.03832347,14.218862,14.75718899,24.16892705,21.88868532,18.03338309,14.43533943,10.75884427,14.37864296,10.87623885,17.78096681,16.733381,17.44600542,31.94786455,24.33674987
ACOT8,9.139724913,12.25312399,9.784913907,16.954516,12.57461216,17.87479112,9.997501942,10.50277205,18.84703846,7.73220526,14.69329939,22.74781758,12.91842333,15.11931024,12.92208762
ACOT9,11.87186051,9.101401737,9.724816291,6.99620661,7.383576824,8.190647305,8.525356264,8.649828101,6.105614627,9.339090753,7.821803379,6.923554882,8.22314301,7.436331777,11.02418345
ACOX1,23.96145063,19.34664073,18.3112141,33.85257864,31.64078158,33.75320201,22.50028518,18.06060204,57.37046295,16.69676488,26.55193856,89.56140636,26.64631177,48.72074078,22.37855131
ACOX2,3.797748879,4.61520847,4.922578163,8.293857907,11.47870071,2.921843254,6.136814296,2.630343418,6.925095736,5.597504197,7.882293328,6.890989578,8.320259484,11.17448896,2.875216204
ACOX3,6.864243381,6.142262661,5.574733697,7.535337131,6.988557954,5.900340508,8.095276566,6.166056397,7.170953701,5.8279068,9.062583132,6.142832279,7.079655718,6.634828591,6.271632415
ACOXL,0.512179063,1.142834789,0.238371483,0.15212831,0.072659595,0.350547421,0.454169171,2.839710483,0.100587153,1.070162048,0.268643702,0.105458355,0.166582724,0.013926995,0.082567571
ACP1,22.76380579,22.56910702,27.12565667,28.65168393,27.44644502,31.5820328,24.39322969,25.52176853,28.45197624,23.29548666,21.80381776,28.62030451,22.40435584,21.51951039,20.67365263
ACP2,20.38343775,25.58840588,32.06724403,21.95480736,24.35327512,25.08268207,17.99513349,19.07063508,25.02989687,17.25516468,19.9966869,19.46273503,23.26942524,27.02736086,25.50317889
ACP4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACP5,21.98222146,53.3926877,30.3130948,52.0781221,24.98632642,62.19381167,31.46936346,48.98302001,32.29831586,26.66182069,20.06475757,29.62248711,34.20718576,25.68037793,38.55932069
ACP6,0.765192063,1.29838511,1.370230017,1.237727781,1.539100987,1.107259563,1.460276349,1.124397299,2.397006324,1.316025963,1.926741148,1.063985622,1.634177822,1.117870507,1.004985747
ACP7,0.026690753,0,0.032205317,0,0,0,1.030153242,0,0.018346345,0,0,0,0,0.008467266,0
ACPP,1.583416681,1.849299688,2.860128234,1.003279267,2.165587686,6.286332347,3.169036941,2.586141971,1.857429515,3.611698277,0.886996102,0.619961961,1.224550861,1.155027609,2.820783688
ACR,0.029911827,0.2490151,0.036091896,0.033316734,0.148519041,0,0.535580461,0.07188209,0.092521825,0.072113831,0.270798009,0.03154551,0.111436879,0.085401962,0.061371392
ACRBP,1.47751103,1.214519188,3.250949744,1.887712751,1.769313796,1.234071899,1.296827911,0.913771532,1.075333196,0.497646615,1.803166313,0.824933478,1.645949089,1.530231684,1.203673279
ACRV1,0,0,0,0.038845895,0,0,0.166523741,0,0,0,0,0,0,0.066383369,0
ACSBG1,0.128940506,0.130628562,0.144056336,0.212767399,0.090104898,0.027676946,0.250823837,0.086072541,0.300355395,0.1842134,0.367491297,0.1410192,0.296524344,0.17725311,0.117579034
ACSBG2,0.013537893,0,0,0.060315727,0.013443745,0.015691832,0.01616001,0,0.013958254,0,0,0,0.033623725,0.012884119,0
ACSF2,6.086020243,5.207333103,6.445917255,14.36729197,11.0129565,9.307800486,12.24926721,3.656378593,25.22199408,4.259148794,8.902410077,21.94742401,11.21080743,12.25997302,4.197003183
ACSF3,2.172947466,2.306824439,2.530117359,4.820825524,2.802417019,2.880162853,3.46851477,2.443377294,3.563233291,2.637696574,4.040020789,3.160679727,3.277810773,2.601302252,2.304597931
ACSL1,68.28508255,42.20990686,29.72066347,18.47189534,19.81272378,21.76494255,27.77701143,97.65552362,10.74365054,59.73754262,10.3955868,19.16662743,35.95476373,18.71638533,80.18100372
ACSL3,15.63992776,12.03194809,15.87377503,9.696627454,13.49323283,16.69273433,16.3054496,14.44904533,11.96053094,23.05412412,10.25647658,13.79067028,10.57850779,11.2045993,14.61148141
ACSL4,21.68607457,17.60892496,28.10656367,13.06015992,15.71331456,14.88249715,15.99600311,30.05569892,7.455717078,30.07146771,11.15913463,7.823286415,21.28444381,20.22603124,23.01427215
ACSL5,52.88768931,38.4523478,61.67530411,84.64363782,95.95313845,75.06747373,53.04497224,30.77451982,94.11822204,37.54984923,61.1055515,135.954575,67.30898586,166.9072306,73.79352609
ACSL6,0.337740684,0.472136992,1.479945151,1.41234821,0.829653649,0.350268645,0.381937946,0.776037631,0.470412923,0.757111813,1.957960447,0.349938043,1.295048205,1.189856614,0.425500038
ACSM1,0.265753586,0.126422341,0.302337335,0.245261045,0.467489619,0.404847522,0.280972172,0.091234448,0.313149035,0.173904302,0.263505814,0.224214518,0.452602627,0.397445359,0.124630436
ACSM2A,0,0,0.010220318,0,0,0,0,0.020355201,0.008733285,0.030631237,0,0,0.021037415,0,0
ACSM2B,0,0.048849795,0,0.015250226,0,0,0.032687169,0,0.014116817,0.049513506,0,0,0,0.065152404,0
ACSM3,2.664483746,1.302860416,1.411459676,1.73724051,3.217553656,6.305962135,5.430224492,1.148989775,6.844113717,2.372535252,1.652968063,6.315176638,1.233615166,1.678759296,1.676242652
ACSM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACSM5,0.680152746,0.700003691,0.36299254,0.903263143,0.727378286,0.257735711,0.515237635,0.42434065,1.173281875,0.567611581,0.611809312,0.882831246,1.250715642,0.796685178,0.711167699
ACSM6,0,0,0.086595266,0,0,0,0.028555954,0,0,0,0,0,0.029707827,0,0
ACSS1,14.06748759,17.30000111,13.21017246,22.9014426,21.90604135,17.45181151,15.14946623,21.67996023,19.92763609,17.59649242,26.90162661,16.14737742,21.57107498,21.18818418,10.12292111
ACSS2,26.82433969,31.63448568,21.56762851,34.71607793,44.41284819,53.82178891,42.40509554,20.15763857,71.00282119,32.98213834,24.8797905,71.36193889,28.07215924,39.46352761,48.17308469
ACSS3,2.336533503,3.325055435,3.096392668,2.63587001,3.837393298,1.134239572,3.170504088,2.375576969,2.892960285,2.479527962,3.435122895,2.59051357,4.327592167,2.92691778,2.161382602
ACTA1,2.250699694,0.06528575,0.033118484,0.061143907,0.109026704,0.031814585,0.163818985,0.032980061,0.056599643,0.099259158,0,0.08683995,0.170427019,0.130610278,0.366049732
ACTA2,541.4312895,211.1035561,310.4850619,181.1911089,304.5681222,71.37297662,340.6747387,176.5092543,243.8971124,273.7815566,327.6913208,396.7090381,226.6073589,308.5750346,193.5087828
ACTB,4245.547769,3137.069988,3521.618073,3453.644593,2491.684482,3149.304077,2307.925255,3396.379763,2402.935252,2932.291526,2529.780349,3036.029964,2792.727229,3582.68442,5731.816795
ACTBL2,0.014666859,0.104658151,0,0,0,0.051001262,0,0.035246408,0,0,0.022130355,0.015467913,0,0,0.03009263
ACTC1,7.268177077,0.541069134,0.374894426,0.17303411,0.517906367,0.115757536,0.900707208,1.106649399,0.766547372,0.815942715,2.796095159,1.696863122,0.3169398,0.316817458,7.171628591
ACTG1,1015.68074,1086.658129,748.4769878,972.8769783,772.2621846,1133.188169,691.9862395,1154.513786,1098.602687,859.7124927,735.0836618,1074.520836,680.2996446,798.6987541,1595.659992
ACTG2,3721.287247,478.8266118,497.2451767,962.7404851,529.5445858,33.86680509,843.6691982,464.7576769,766.719537,1100.524522,998.5135741,2345.52336,905.3056106,2336.292464,582.2031029
ACTL10,1.515503069,1.153510355,0.731448179,1.282891418,1.344434201,1.639517893,0.603012189,1.165425603,1.145877634,0.755097244,1.372016541,1.44910241,1.179391948,0.923082346,1.907112992
ACTL6A,13.43511382,12.77248941,12.24713377,12.80656924,10.89500885,17.18366885,12.99576173,14.47319658,13.41804188,11.85449851,12.10589559,15.87893323,10.59108463,10.48156209,13.06980436
ACTL6B,0.079985432,0.158542006,0.06434079,0.237574112,0.105905575,0,0.031825861,0,0.027489677,0.064278431,0.281604089,0.281179885,0.033109634,0.202994036,0
ACTL7A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACTL7B,0,0.069227006,0,0,0,0,0,0,0.030008262,0.070167577,0,0.061388279,0,0,0
ACTL8,0.020696567,0,0.099890701,0.023052488,0,0.09595793,0.024705227,0.024868299,0.021339209,0,0,0.109134718,0,0.019697085,0
ACTL9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACTN1,159.7968202,74.57658444,67.88084233,59.74774468,55.59026533,41.19816781,77.36062501,69.90536846,54.78468336,101.7915573,78.42194386,90.98661369,73.10100664,102.545785,92.1126693
ACTN2,0.048078846,0.057179287,0.154699717,0.124954041,0.294424333,0.06501647,0.028695551,0.028884962,0.066095633,0.028978084,0.314360093,0.067606333,1.124465075,2.493757318,0.115086362
ACTN3,0.061511863,0.073154927,0,0.01370277,0.036650451,0.071298672,0.029370369,0.133039053,0.050737476,0.04448932,0.204189232,0.090820006,0.030555093,0.105374381,0.075723934
ACTN4,157.846556,129.4966636,120.9011015,110.5740185,135.2158755,176.316755,130.3327292,127.9526514,166.8211046,122.8351771,115.5862965,198.8333856,116.4477496,144.1246933,225.9898693
ACTR10,16.33843984,14.40506355,15.33766352,15.10345103,15.05173852,17.877278,13.40582031,15.17360003,14.71859583,13.95898915,12.75305065,18.26604126,14.46311633,15.18522929,16.98303157
ACTR1A,46.45640936,49.83843271,38.49999005,44.26173983,38.64038455,42.05983382,40.07973722,43.03505424,42.01633028,42.55481621,44.52866232,43.02179473,42.59981429,44.21292943,53.90642657
ACTR1B,25.22901865,27.91681472,17.88755383,29.89606073,28.04858436,26.45008606,23.42955958,22.12697562,30.05986542,20.2362419,31.80699073,28.89571149,25.44475394,23.4639229,25.16143443
ACTR2,113.5105172,100.1970645,124.6705266,124.8884652,98.22884787,139.9619834,100.6801414,117.5658626,96.56442214,102.2867058,69.43942885,118.9520711,98.88139255,102.7845388,125.1992005
ACTR3,46.5447959,38.69539015,58.37187729,46.93185618,33.15440822,52.49696402,34.59815185,45.53980278,30.53781159,45.24159218,27.08509444,42.01992734,38.96944298,39.82889284,52.55818712
ACTR3B,0.938548075,0.913252882,0.669181532,1.316912804,1.028854393,1.116131727,1.134882572,0.754259498,1.055662467,1.072591357,1.269013276,1.021945031,1.38500594,0.922224335,1.150394155
ACTR3C,0.583053158,0.50948485,0.84347456,1.021506143,0.684968899,0.772621227,1.283045719,0.708010238,0.971100306,1.178228475,1.271787583,1.125409305,0.789356823,0.675589884,0.555300273
ACTR5,3.421821305,3.971211831,3.251182411,4.17957695,3.545764799,4.387781846,4.222710222,4.687558969,4.499568875,4.204506909,5.636982629,4.776746045,4.126176315,3.28803868,3.968221253
ACTR6,4.521843087,4.191477588,6.619531839,4.981020756,4.671993305,4.894438371,4.94124578,3.75536534,4.936499166,4.909737834,3.411432392,5.329847422,4.748311081,4.224365589,4.553558138
ACTR8,3.214257787,3.642382289,3.924079587,4.02526092,3.421119571,4.320647997,3.993087404,3.74209882,4.049336879,3.745857338,4.189723662,3.647769461,4.064315468,3.383626436,2.788490087
ACTRT1,0,0,0,0,0,0,0,0,0.029300717,0,0,0,0,0,0
ACTRT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACTRT3,0.89929423,0.656292737,0.345258133,0.523596162,0.730669238,0.521187961,0.487943629,0.638513728,0.48468208,0.665209632,0.308390085,1.163958509,0.35533821,0.369578231,0.524182092
ACVR1,8.409617795,10.71178388,10.09022522,5.909023825,7.703335726,7.807210094,8.058907482,10.76576988,5.810207367,9.97623076,9.28550481,5.901563487,9.320958963,7.816501618,8.207923486
ACVR1B,10.09458372,9.861498721,8.364839233,12.64075744,15.79735195,14.53878723,12.25598402,7.246903054,21.96217606,9.334551273,9.25896578,16.57879584,9.765636869,14.30341981,11.85055041
ACVR1C,0.826175404,0.338256714,0.691817661,1.03587626,1.062523907,1.596039279,1.546655514,0.650953818,3.970545705,1.066652309,1.130786296,2.713879977,3.100352304,1.624114422,0.578927561
ACVR2A,3.847211596,3.742709835,7.049424216,5.928762789,8.224074781,3.73500774,6.767225912,3.410470394,7.22694668,4.682960658,8.826681758,7.153928138,7.507674965,7.681103366,4.394712613
ACVR2B,0.701825599,1.016477211,0.941853225,1.545371458,1.679107994,1.178619605,1.871827274,1.269109748,2.321308374,1.368132914,2.663132807,1.272679091,2.769986214,1.787767682,0.665330831
ACVRL1,36.74879696,32.31667925,14.49751493,16.27305197,23.30957508,44.74560014,24.59450758,29.33494473,44.51259047,29.99123404,14.47576872,41.30942527,21.92163417,20.34794563,40.92397702
ACY1,0.561693485,0.609923756,0.265204453,0.571229113,0.606290484,0.226456141,0.233212628,0.234751999,0.654673701,0.088315807,0.368487557,0.386329097,0.242619823,0.325389278,0.30063936
ACY3,1.956495629,4.207408275,6.112017343,13.94095066,10.08705583,3.696796526,3.199237985,1.288142098,2.708083769,2.196901418,8.573204033,2.459064294,10.61723546,22.9818224,3.161891063
ACYP1,1.546385018,0.973634434,1.701246176,2.684936838,2.393777488,2.056013147,3.148888157,1.42088793,2.860543444,1.918900232,2.19603861,1.24711549,2.428689056,1.255279295,1.399758173
ACYP2,1.250989724,1.531970531,1.584181675,1.772780572,1.445238184,1.615129892,1.338047322,1.815682717,1.513319803,1.694625997,2.644478771,1.456471011,1.553525857,1.438122398,1.251588718
ADA,9.652995822,13.29442896,9.267138575,15.79080632,8.14929127,10.39616101,8.13179354,12.19919348,5.369591419,9.702041212,9.524859375,4.93754044,10.3542837,8.811348301,10.49635948
ADA2,24.52496748,37.85376638,64.0162308,32.54230241,27.17413912,41.93319911,34.78024141,41.69344104,21.88460094,29.47466694,55.56755967,17.85092509,35.43682733,19.07404202,14.58355851
ADAD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAD2,0.048572742,0.288833342,0.058608333,0.036067899,0.209018105,0.01876696,0.115961317,0.058363372,0.250404782,0.05855153,0.07328986,0,0.040212966,0.01540902,0.0664392
ADAL,0.917629923,1.002834956,1.406469935,1.510107707,1.141112811,0.910313027,1.15457188,1.241659061,1.091024629,1.235696761,1.047792176,1.220582765,1.416734333,1.549938499,0.839600761
ADAM10,26.31453622,29.10481005,32.50170174,25.78539898,25.78759564,29.4429196,28.357576,33.51975359,25.32987863,32.73588401,19.24091118,26.29899338,23.45062033,22.77385642,24.35475256
ADAM11,0.190408418,0.502126553,0.109879771,0.322734832,0.16442108,0.038383172,0.642335893,0.099473195,0.452391227,0.339299219,0.487162883,0.733385305,0.133649213,0.204849688,0.229305839
ADAM12,6.09981625,6.893001517,10.62876623,0.829664422,2.88517511,2.341024658,6.175368322,7.894841547,0.462330227,8.59930376,3.125719531,0.359558333,5.149697895,2.90967526,1.570109763
ADAM15,41.05411925,42.98908508,26.42538184,19.80406794,29.64651846,40.16155152,36.11344092,37.89710521,29.57099394,34.48225462,38.32014608,28.12683,36.90342132,28.03215738,57.07726486
ADAM17,6.668069894,7.107606652,9.370854021,6.44042963,5.199749709,6.322439858,8.191351862,8.835941492,4.867007826,9.105785948,7.214063243,5.119022605,6.909339463,5.254694774,6.672526038
ADAM18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAM19,22.53557649,19.72809087,20.54196345,24.4051521,11.0913747,18.81229254,16.59417099,24.09814243,12.37764989,20.94832855,24.39195188,7.453939157,20.22919248,15.6647788,14.0256982
ADAM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01573331
ADAM20,0.118815621,0.155798077,0.477880202,0.515788922,0.202699618,0.194220107,0.454579109,0.237941422,0.392643981,0.547193384,0.804448526,0.282739325,0.54101551,0.237753237,0.168770188
ADAM21,0.138443253,0,0.018560772,0.034267212,0.045826821,0.035660042,0.018361993,0,0.047580668,0.05562835,0,0,0.057308004,0,0.031561114
ADAM22,0.332285448,0.376136107,0.502381133,0.88737215,0.477071715,0.593971714,0.678597258,0.38964222,1.151641827,0.443983358,0.948383871,0.785309378,0.855118734,0.316238669,0.242313875
ADAM23,1.698950747,0.979881517,1.980610272,1.316104482,1.046531461,0.769936761,1.601065032,1.933959849,1.000973861,1.578333039,1.599773568,0.720738197,1.911529208,1.361604009,1.002498251
ADAM28,2.571548469,3.62441838,7.679097627,7.261533722,6.82347482,8.474284726,7.578328278,3.543732585,7.362027048,5.931499215,5.753830849,5.271206881,5.26886319,2.772364772,3.275039411
ADAM29,0.021545322,0.025623456,0.051993582,0.011998929,0.010697744,0.024973278,0.012859187,0.038832202,0,0.038957393,0,0.011361027,0,0,0
ADAM30,0.027392515,0,0,0.030510646,0,0,0,0,0,0,0,0.014444301,0,0,0
ADAM32,1.172828978,0.714017015,0.488562525,0.870889223,0.831909042,1.051940855,1.083326293,1.358902136,1.468370227,0.925686065,1.390434753,1.825877749,0.728231459,0.79727896,0.644556446
ADAM33,3.893916315,7.260095486,5.007297909,5.598573578,6.817032427,1.384605912,18.2869182,3.420556131,5.150492517,10.71551747,10.80278852,4.360182977,7.677254928,4.650793933,2.450905994
